"GEOID.msa","name_msa","year","revenue_miles","revenue_hours","fares","upt_total","upt_bus","upt_rail","total_expenses","average_speed","avg_fare","farebox_recovery","upt_bus_chg","upt_rail_chg","upt_total_chg"
"41180","St. Louis, MO-IL",2016,35259638,2219126,51881178,46719262,30193149,15777584,285327170,15.8889752091589,1.11048796104699,0.181830486034681,0.149853160519174,-0.00324701887000812,0.0856818448795942
"41620","Salt Lake City, UT",2006,30188327,1580074,23921123,38594690,21598392,15203660,136824235,19.1056412547767,0.619803475555834,0.174831037790929,NA,NA,NA
"41620","Salt Lake City, UT",2007,30221020,1557605,23156671,41349702,23279164,16272468,151050068,19.4022361253334,0.560020263265743,0.153304604934041,NA,NA,NA
"41620","Salt Lake City, UT",2008,33289094,1635403,34748201,41713708,24825257,14752512,176185048,20.3552849053108,0.833016355199111,0.197225595443264,NA,NA,NA
"41620","Salt Lake City, UT",2009,33075406,1672714,34176625,37218977,21979472,13385148,182937098,19.7734974418819,0.918258043470674,0.18682172929189,NA,NA,NA
"41620","Salt Lake City, UT",2010,31867052,1577189,35244892,38363856,23106736,13400546,176478141,20.2049671916302,0.918700455970849,0.199712507171072,0,0,0
"41620","Salt Lake City, UT",2011,32690512,1661932,39772713,40487616,23171131,15333491,187386434,19.670186265142,0.98234267485643,0.212249692525767,0.00278684968746776,0.144243749471104,0.0553583560526345
"41620","Salt Lake City, UT",2012,33656250,1775910,47301613,42365346,22056489,18449045,202039263,18.9515515988986,1.11651662186354,0.23412089461047,-0.0454519842179354,0.376738306036187,0.104303644555438
"41620","Salt Lake City, UT",2013,37373312,1950913,52741108,44281254,22724293,19785692,218586616,19.1568316987995,1.19104820292578,0.241282421426937,-0.0165511476826498,0.476484017890017,0.154244088498299
"41620","Salt Lake City, UT",2014,36790827,1936395,51532758,46279409,23989722,20512903,235047222,18.9996498648261,1.11351374430905,0.219244275943836,0.0382133590828233,0.530751284313341,0.206328399314188
"41620","Salt Lake City, UT",2015,36383889,1911501,52098261,46721585,24602330,20307411,234264036,19.0341982557163,1.1150790582126,0.222391203914885,0.064725454949587,0.515416685260436,0.217854248019281
"41620","Salt Lake City, UT",2016,37956447,1984000,50624354,45521914,24013573,19785542,268970123,19.1312736895161,1.11208755413931,0.188215529053389,0.0392455689111608,0.476472824316263,0.186583382024998
"41700","San Antonio-New Braunfels, TX",2006,26739246,1770146,17477008,42668464,41592568,NA,118662319,15.105672639432,0.40960012059492,0.147283553425245,NA,NA,NA
"41700","San Antonio-New Braunfels, TX",2007,27879140,1878393,19534808,41717688,40569970,NA,129230504,14.8420165535114,0.468261999562392,0.151162515004971,NA,NA,NA
"41700","San Antonio-New Braunfels, TX",2008,29949631,1980984,22071107,48349481,47129481,NA,148779235,15.1185627950554,0.456491084154554,0.148348033917502,NA,NA,NA
"41700","San Antonio-New Braunfels, TX",2009,30552452,2009487,23290402,44500284,43296328,NA,141596032,15.2041053263843,0.523376480024262,0.164484849405949,NA,NA,NA
"41700","San Antonio-New Braunfels, TX",2010,30332235,2008332,23178808,42506662,41323057,NA,148612200,15.1031975788864,0.545298240544035,0.155968406362331,0,NA,0
"41700","San Antonio-New Braunfels, TX",2011,31725657,2056865,24569833,45493533,44157535,NA,159826199,15.4242777236231,0.540073091267719,0.153728444733895,0.0685931343366005,NA,0.0702683028839103
"41700","San Antonio-New Braunfels, TX",2012,32783763,2094402,25700840,50804540,49322843,0,167338812,15.6530422526334,0.50587683699134,0.153585648737604,0.193591340543852,NA,0.195213587931228
"41700","San Antonio-New Braunfels, TX",2013,32578539,2076944,27201721,46963237,45484426,NA,175091334,15.6858052022587,0.579213076815808,0.155357323395571,0.100703319214743,NA,0.104844153605851
"41700","San Antonio-New Braunfels, TX",2014,34324045,2171320,26995014,44125891,42537478,0,187157964,15.8079163826612,0.611772666528139,0.144236523111568,0.0293884598131256,NA,0.0380935346087632
"41700","San Antonio-New Braunfels, TX",2015,35656836,2247856,25659221,39681276,38067079,NA,202817781,15.8625979600117,0.64663296109732,0.126513665978823,-0.078793250944624,NA,-0.0664692513375903
"41700","San Antonio-New Braunfels, TX",2016,37098442,2306842,25023585,39453369,37773828,NA,212548694,16.0819171837516,0.634257241757985,0.117731069192079,-0.0858897975529739,NA,-0.0718309285259802
"41740","San Diego-Carlsbad, CA",2006,54385067,3248398,94130855,96096040,59891498,33829833,264244089,16.7421193462131,0.979549781655935,0.356226908825953,NA,NA,NA
"41740","San Diego-Carlsbad, CA",2007,57150522,3342184,94977325,99344274,61675970,35114385,270224490,17.0997533349451,0.956042267720432,0.351475637903878,NA,NA,NA
"41740","San Diego-Carlsbad, CA",2008,53573885,3305402,102470985,104805966,63806660,38338904,289034602,16.207978636184,0.977720915238737,0.354528434626661,NA,NA,NA
"41740","San Diego-Carlsbad, CA",2009,53734723,3208979,115121099,106735170,64755126,39123657,294075371,16.7451151908442,1.07856762677194,0.391468005663079,NA,NA,NA
"41740","San Diego-Carlsbad, CA",2010,52806551,3149287,112571810,96154913,60976831,32586901,295922103,16.7677798180985,1.17073383447396,0.380410279795829,0,0,0
"41740","San Diego-Carlsbad, CA",2011,51348448,3051063,113967652,98292351,61452142,34133155,292208226,16.8296911600973,1.15947630553673,0.390022052288152,0.00779494427973799,0.047450170238649,0.0222291085635947
"41740","San Diego-Carlsbad, CA",2012,54626536,3130511,118822370,102851034,64581837,35382925,307968903,17.4497185922682,1.1552861004781,0.385825870217812,0.05912091430268,0.085802083481335,0.0696388857426349
"41740","San Diego-Carlsbad, CA",2013,54394699,3264474,121962912,99580918,64745230,32007661,324738775,16.6626228298954,1.22476187656756,0.375572371978061,0.0618005058347489,-0.0177752404255931,0.0356300566773952
"41740","San Diego-Carlsbad, CA",2014,57858687,3385014,125657854,109684878,64277764,42548306,329693998,17.0925990261783,1.1456260543044,0.381134793967344,0.0541342169782487,0.305687398749577,0.140710074793578
"41740","San Diego-Carlsbad, CA",2015,59085313,3502053,130390611,111461405,65352122,43156087,343302392,16.8716215888223,1.16982744834412,0.379812707509478,0.0717533352954994,0.324338481894918,0.15918575060226
"41740","San Diego-Carlsbad, CA",2016,61422037,3626880,127693790,106563429,61012461,42584795,350540393,16.9352272476619,1.19828904905078,0.364276963653658,0.000584320296999364,0.306807143152397,0.108247365373832
"41860","San Francisco-Oakland-Hayward, CA",2006,153005341,9776197,527555597,429129388,276705926,147332890,1494909379,15.6508037839254,1.22936254601141,0.35290138948282,NA,NA,NA
"41860","San Francisco-Oakland-Hayward, CA",2007,155907451,9816300,569419437,431996786,276017026,150756520,1604671226,15.8825067489787,1.31811035510806,0.354851154413359,NA,NA,NA
"41860","San Francisco-Oakland-Hayward, CA",2008,161026651,10190074,607509401,451780354,280988523,165540404,1743445233,15.8023043797327,1.34470079458125,0.348453389588063,NA,NA,NA
"41860","San Francisco-Oakland-Hayward, CA",2009,162350171,10239162,625497991,452792729,282202671,165399440,1801511868,15.8558064615053,1.38142233949167,0.347207255256339,NA,NA,NA
"41860","San Francisco-Oakland-Hayward, CA",2010,154204010,9806586,675518287,432721979,269931163,157694875,1798225173,15.7245355315295,1.56109076909172,0.375658341982292,0,0,0
"41860","San Francisco-Oakland-Hayward, CA",2011,149672831,9519819,696799701,430728194,263462008,162120660,1786170685,15.7222349500552,1.6177248452884,0.39010812732043,-0.0239659434950088,0.0280654967385592,-0.0046075427104663
"41860","San Francisco-Oakland-Hayward, CA",2012,148913720,9509145,749502178,443485165,267815661,170360728,1866965504,15.6600535589688,1.69002762020236,0.401454754463423,-0.00783719069887459,0.0803187357864357,0.0248732131075783
"41860","San Francisco-Oakland-Hayward, CA",2013,151060339,9465568,828318830,457199339,270471992,180497089,1950643486,15.958930198378,1.81172359481473,0.424638759437561,0.00200358118710436,0.144597051743121,0.0565660197260283
"41860","San Francisco-Oakland-Hayward, CA",2014,150954157,9448396,848602328,465105383,272868025,185510660,2033182613,15.9766966795211,1.82453774782478,0.417376345132064,0.0108800405531539,0.176389911213031,0.0748365129842411
"41860","San Francisco-Oakland-Hayward, CA",2015,154291308,9732090,902009530,466690424,264863487,194798424,2146634678,15.8538718815794,1.93277916925932,0.420197036433043,-0.0187739568254296,0.235286967949973,0.0784994676685928
"41860","San Francisco-Oakland-Hayward, CA",2016,162093906,10257337,947119725,479265251,272107951,200018247,2319325551,15.8027279400102,1.97619110299319,0.408359975421148,0.00806423376911098,0.268387745638531,0.107559297328875
"41940","San Jose-Sunnyvale-Santa Clara, CA",2006,25074590,1878242,37183014,40934975,31674070,8279807,282526707,13.3500315720764,0.908343390951136,0.131608846451461,NA,NA,NA
"41940","San Jose-Sunnyvale-Santa Clara, CA",2007,25772819,1929855,38173722,43434199,32129802,10278460,289386976,13.3547955675426,0.878886289580245,0.131912370513869,NA,NA,NA
"41940","San Jose-Sunnyvale-Santa Clara, CA",2008,26270629,1946206,38697574,44894785,33388223,10451136,288961143,13.4983804386586,0.861961450533731,0.133919646075043,NA,NA,NA
"41940","San Jose-Sunnyvale-Santa Clara, CA",2009,26885471,1936721,39058221,46599678,34778402,10754161,288515472,13.8819535699773,0.838165040539551,0.135376521505925,NA,NA,NA
"41940","San Jose-Sunnyvale-Santa Clara, CA",2010,25152461,1799004,39629391,42890874,32210839,9749879,287930973,13.9813257780416,0.923958579160686,0.137635040048297,0,0,0
"41940","San Jose-Sunnyvale-Santa Clara, CA",2011,23525498,1687944,40820696,42491761,31652434,10014514,289279147,13.9373687752674,0.960673199682169,0.141111782246786,-0.0173359346523076,0.0271423881260475,-0.00930531282715293
"41940","San Jose-Sunnyvale-Santa Clara, CA",2012,23593185,1700750,40632238,43486793,32338378,10372862,302683422,13.8722240188152,0.934358116497577,0.134240050979733,0.00395950568068097,0.0638964852794583,0.0138938413798702
"41940","San Jose-Sunnyvale-Santa Clara, CA",2013,24004351,1714926,41321061,44221052,32745967,10742292,316924402,13.9973100880155,0.934420578687273,0.130381443458557,0.0166132897066109,0.101787211923348,0.0310130775138786
"41940","San Jose-Sunnyvale-Santa Clara, CA",2014,24595978,1767271,41310714,44539298,32858645,10952965,332981583,13.9174908658604,0.927511565180035,0.124063059667777,0.0201114289509814,0.123394967260619,0.0384329776073111
"41940","San Jose-Sunnyvale-Santa Clara, CA",2015,24882685,1822043,42354077,45102666,33040872,11341207,342743193,13.6564751764914,0.939059278668804,0.123573794797436,0.0257687482154687,0.163215153747036,0.0515678929741558
"41940","San Jose-Sunnyvale-Santa Clara, CA",2016,24112265,1909966,40429880,43996916,32624190,10721047,359996459,12.6244472414692,0.918925317401792,0.112306326879732,0.0128326679103267,0.0996082105224075,0.0257873504746021
"42660","Seattle-Tacoma-Bellevue, WA",2006,94493178,6237730,165105171,168638687,137413892,1125279,874775265,15.148648306355,0.979046824528467,0.188740100007286,NA,NA,NA
"42660","Seattle-Tacoma-Bellevue, WA",2007,96579573,6466280,193172780,181903138,149475956,2449414,955610004,14.9358785886166,1.06195408239741,0.202146041995601,NA,NA,NA
"42660","Seattle-Tacoma-Bellevue, WA",2008,100876501,6625762,214102529,195506943,162327570,2899121,1055398871,15.2248905107065,1.09511470904642,0.202864087581538,NA,NA,NA
"42660","Seattle-Tacoma-Bellevue, WA",2009,103825055,6741724,248188083,189535806,154383471,5574275,1067534686,15.4003716260114,1.30945222561272,0.232487137190782,NA,NA,NA
"42660","Seattle-Tacoma-Bellevue, WA",2010,105197989,6757057,273755571,189519749,149859944,10141975,1105356988,15.5686105652209,1.44446989004824,0.247662586813085,0,0,0
"42660","Seattle-Tacoma-Bellevue, WA",2011,104933020,6694151,299060706,193438611,136056210,27578217,1137294034,15.6753291044675,1.54602384939582,0.262958124336736,-0.0921108978927685,1.71921563600778,0.0206778555832722
"42660","Seattle-Tacoma-Bellevue, WA",2012,103117776,6575797,327049140,196766771,136705094,30100724,1179068120,15.6814110897888,1.66211570346906,0.277379342594726,-0.0877809616691169,1.96793514083795,0.0382388750419884
"42660","Seattle-Tacoma-Bellevue, WA",2013,103149937,6597869,342324983,201432601,138350299,32819083,1189906502,15.6338261641751,1.699451733734,0.287690656723548,-0.0768026778389828,2.23596567729658,0.0628581035108906
"42660","Seattle-Tacoma-Bellevue, WA",2014,102747584,6722654,359132610,207367357,141544452,35272582,1233856747,15.2837828631371,1.7318666505452,0.291065077751688,-0.0554884232440391,2.47788098471945,0.0941728136206006
"42660","Seattle-Tacoma-Bellevue, WA",2015,101672954,6771707,370286820,210016440,142076420,36563728,1247828553,15.0143758434912,1.76313254333804,0.29674494874297,-0.051938655468869,2.605188141363,0.108150686712866
"42660","Seattle-Tacoma-Bellevue, WA",2016,106673331,7246060,405499295,218939267,142073794,44889856,1333355418,14.7215633047477,1.85210858041285,0.304119433967755,-0.0519561784969037,3.42614540067393,0.155231938387593
"45300","Tampa-St. Petersburg-Clearwater, FL",2006,22098973,1438979,19846549,25082126,24595111,NA,102426950,15.3573978494474,0.791262630607948,0.193762959846017,NA,NA,NA
"45300","Tampa-St. Petersburg-Clearwater, FL",2007,23352615,1518392,23118766,25801029,25280548,NA,115778990,15.3798327441135,0.896040464122574,0.199680149222238,NA,NA,NA
"45300","Tampa-St. Petersburg-Clearwater, FL",2008,23602933,1550926,25203637,27902732,27359798,NA,120096210,15.2186068194098,0.903267715863809,0.209862051433596,NA,NA,NA
"45300","Tampa-St. Petersburg-Clearwater, FL",2009,22524105,1501196,25511537,27165107,26639526,NA,129322160,15.0041067255708,0.939128897964584,0.197271194666096,NA,NA,NA
"45300","Tampa-St. Petersburg-Clearwater, FL",2010,22947125,1532956,25547047,27384473,26828704,NA,128919220,14.9692000292246,0.932902634277461,0.198163214142934,0,NA,0
"45300","Tampa-St. Petersburg-Clearwater, FL",2011,23950609,1551784,28637941,29442548,28276698,431425,129286144,15.4342414923726,0.97267196439656,0.221508199672194,0.0539718206291292,NA,0.0751548149201191
"45300","Tampa-St. Petersburg-Clearwater, FL",2012,24173777,1556306,31318029,30116192,29056634,306247,127007744,15.5327917517506,1.03990667213172,0.246583617767433,0.0830427738887424,NA,0.0997543023741958
"45300","Tampa-St. Petersburg-Clearwater, FL",2013,24704532,1606282,32436226,31043740,29860740,404549,134090900,15.3799469831574,1.04485561340225,0.241897295043884,0.113014627914938,NA,0.133625613317445
"45300","Tampa-St. Petersburg-Clearwater, FL",2014,25052787,1657754,33101847,31328839,30189713,378941,140793848,15.1124877394354,1.05659347925405,0.23510861781404,0.125276606726885,NA,0.144036585987979
"45300","Tampa-St. Petersburg-Clearwater, FL",2015,25143377,1645839,32255700,31571016,30445777,385513,143674429,15.2769359578914,1.02168710693378,0.224505503341865,0.134821011108103,NA,0.152880174104501
"45300","Tampa-St. Petersburg-Clearwater, FL",2016,25439460,1678790,29279458,28675118,27537241,374368,143973911,15.1534498061104,1.02107541458068,0.203366414072061,0.026409661830851,NA,0.0471305399961504
"46060","Tucson, AZ",2006,9889292,786533,8682244,17814633,17386429,NA,52783324,12.5732702887228,0.487365863781757,0.164488390310546,NA,NA,NA
"46060","Tucson, AZ",2007,10104597,799475,9206175,18205425,17765650,NA,56068949,12.6390406204071,0.505683058758584,0.164193821432251,NA,NA,NA
"46060","Tucson, AZ",2008,10671745,836260,9804594,18857804,18407317,NA,59468984,12.7612763972927,0.519922362115971,0.164869034924155,NA,NA,NA
"46060","Tucson, AZ",2009,10969765,846154,10769419,22044269,21575374,NA,61968610,12.9642653701336,0.488535999991653,0.173788293782933,NA,NA,NA
"46060","Tucson, AZ",2010,11361659,853136,11674180,20873592,20383630,NA,63901954,13.3175238180079,0.559279878614088,0.182688936241292,0,NA,0
"46060","Tucson, AZ",2011,11576643,898329,11217606,20227840,19702472,NA,67560013,12.8868632761494,0.554562721476935,0.166039133236993,-0.0334169134741947,NA,-0.0309363141715139
"46060","Tucson, AZ",2012,12006878,922530,14136871,20534418,19943953,0,71021938,13.0151626505371,0.688447610251238,0.199049355707528,-0.0215701030680011,NA,-0.0162489522646605
"46060","Tucson, AZ",2013,12542960,952766,13999812,20983299,20328265,NA,72485332,13.1647854772316,0.66718831962505,0.193139930710395,-0.00271615016559857,NA,0.00525577964731705
"46060","Tucson, AZ",2014,12949509,982713,13391740,20397174,19713449,0,75804973,13.1773050727934,0.656548794455546,0.176660441525386,-0.0328783931027005,NA,-0.0228239586171848
"46060","Tucson, AZ",2015,13160795,1005362,14850121,21407908,19657931,1078136,79470990,13.0906031857182,0.693674552413062,0.186862161903356,-0.0356020492915148,NA,0.0255977025899519
"46060","Tucson, AZ",2016,12535762,952754,11601804,17392576,15743501,950034,77297651,13.1573963478505,0.667054954941695,0.150092581726707,-0.227639973841754,NA,-0.166766505736052
"46140","Tulsa, OK",2006,4230443,262282,2097800,2661245,2451742,NA,16134251,16.1293683897484,0.788277667031784,0.130021529973719,NA,NA,NA
"46140","Tulsa, OK",2007,4722540,278006,2335859,2563571,2351145,NA,16240020,16.9871873268922,0.911173905462341,0.143833505131151,NA,NA,NA
"46140","Tulsa, OK",2008,4557013,265844,2411271,2774826,2543514,NA,17450076,17.1416808353771,0.86898097394215,0.138181117377368,NA,NA,NA
"46140","Tulsa, OK",2009,4769938,289044,2541089,2920946,2688967,NA,17976402,16.5024632927859,0.869954117604365,0.141356930046402,NA,NA,NA
"46140","Tulsa, OK",2010,4241662,261953,2399885,2717917,2523860,NA,17522687,16.1924543715857,0.882986860893839,0.136958732413585,0,NA,0
"46140","Tulsa, OK",2011,3612587,246230,2393486,2614112,2476428,NA,16711858,14.6715956625919,0.915601932893464,0.143220819612038,-0.0187934354520457,NA,-0.0381928513637466
"46140","Tulsa, OK",2012,3947554,241724,2619707,2954043,2797563,NA,17155780,16.3308318578213,0.886820875660916,0.152701130464485,0.108446189566775,NA,0.0868775610145564
"46140","Tulsa, OK",2013,3994994,254141,2961860,3155745,2995606,NA,17670277,15.7195966018864,0.938561258910337,0.167618198628126,0.186914488125332,NA,0.161089540261899
"46140","Tulsa, OK",2014,4067670,254937,3118411,3288203,3132104,NA,17740938,15.9555890278775,0.948363285356774,0.175774866018922,0.240997519672248,NA,0.209824656161318
"46140","Tulsa, OK",2015,3830709,245413,3118876,3112346,2986736,NA,17476600,15.6092342296455,1.00209809577727,0.178460112378838,0.183400030112605,NA,0.145121797317578
"46140","Tulsa, OK",2016,3866757,249174,3046749,3027683,2906433,NA,17875652,15.5183004647355,1.0062972246434,0.170441279568432,0.151582496651954,NA,0.113971839463825
"46520","Urban Honolulu, HI",2006,25438754,1749857,44315714,71695536,70384355,NA,161893296,14.5376187882781,0.618109808119713,0.273734089643836,NA,NA,NA
"46520","Urban Honolulu, HI",2007,25845625,1785449,44778929,73183894,71749456,NA,169764824,14.4757005100678,0.611868630548683,0.26377036152083,NA,NA,NA
"46520","Urban Honolulu, HI",2008,26937502,1834710,45527485,71309970,69759895,NA,189588457,14.6821579432172,0.638444876642074,0.24013848585729,NA,NA,NA
"46520","Urban Honolulu, HI",2009,27421452,1859651,46031867,78940165,77329670,NA,203288618,14.7454828889937,0.583123521467177,0.226436027028331,NA,NA,NA
"46520","Urban Honolulu, HI",2010,28130051,1877401,50015925,74781991,73158620,NA,197744730,14.9835069865202,0.668823126145438,0.252931772189327,0,NA,0
"46520","Urban Honolulu, HI",2011,26039565,1817873,54788307,75068176,73765232,NA,206790649,14.3241937143024,0.729847319055681,0.264945766479025,0.0082917365035043,NA,0.00382692405180814
"46520","Urban Honolulu, HI",2012,24051828,1774859,56649622,77276485,76296597,0,215017384,13.551402111379,0.733077106185666,0.263465311251299,0.0428927855664855,NA,0.0333568813379146
"46520","Urban Honolulu, HI",2013,23125075,1724530,56948183,70243916,69242214,NA,223410428,13.4094941810232,0.810720504249792,0.25490387136271,-0.0535330764850403,NA,-0.0606840622898099
"46520","Urban Honolulu, HI",2014,23892486,1782906,56843744,67449151,66285449,0,224580537,13.4008668993205,0.842764410778128,0.253110731496737,-0.0939488880462753,NA,-0.098056228537697
"46520","Urban Honolulu, HI",2015,24594911,1811094,56905018,70501835,69327213,NA,232252737,13.580140511757,0.80714236728732,0.245013336484383,-0.0523712311686579,NA,-0.0572351169414572
"46520","Urban Honolulu, HI",2016,25839135,1904401,55168657,69553686,68314175,0,238362315,13.5681166939106,0.79318092501956,0.231448738027234,-0.066218375907036,NA,-0.0699139582951195
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2006,14652488,1034482,15309274,23992412,23228478,NA,62145854,14.1640821203269,0.638088158872897,0.246344253310929,NA,NA,NA
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2007,14750419,1012171,15917704,26895343,26045739,NA,66155596,14.5730504035385,0.591838668872897,0.240610091397257,NA,NA,NA
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2008,15547333,1074863,16611155,29267974,28364652,NA,73423819,14.4644787289171,0.567553975550204,0.226236597690458,NA,NA,NA
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2009,16659349,1158900,17944048,18907492,18147436,NA,79487575,14.3751393562861,0.949044325921174,0.225746577373885,NA,NA,NA
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2010,15972878,1107492,15903809,18646984,17843222,NA,78532552,14.4225673864913,0.852889078469741,0.202512316166677,0,NA,0
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2011,16016548,1104182,16592078,19371225,18548440,NA,81184746,14.505351472855,0.85653220175802,0.204374329138136,0.0395230188807829,NA,0.0388395785613373
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2012,16158133,1134099,18113383,21234400,18937874,1360053,98407269,14.2475506988367,0.853020711675395,0.184065498250947,0.0613483372005347,NA,0.138757881703551
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2013,15634645,1130887,16650025,21361191,18764728,1762284,95663489,13.8251169214961,0.779452091411944,0.174047854349113,0.0516445964747847,NA,0.145557426337685
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2014,15552017,1125779,18135130,19987547,17510808,1668978,100474192,13.8144493723901,0.907321443696918,0.180495405228041,-0.0186297071235229,NA,0.0718916796410615
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2015,15849704,1135883,18235555,19006392,16727890,1554115,107181720,13.9536413521463,0.959443275714823,0.170136801312761,-0.0625073207069889,NA,0.0192743233972851
"47260","Virginia Beach-Norfolk-Newport News, VA-NC",2016,16605116,1192532,17553592,17839218,15788266,1369483,105969577,13.9242519278309,0.983988872157961,0.165647466914018,-0.115167316754788,NA,-0.0433188552100436
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2006,148352390,9487800,558353168,461628989,185151925,274767272,1387837256,15.6361211239697,1.20952795709283,0.402318907052024,NA,NA,NA
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2007,155167995,9741703,567695399,465857383,187584967,276440693,1482402591,15.9282206612129,1.21860341751845,0.382956291662337,NA,NA,NA
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2008,162401174,10317709,627632748,482489886,192360563,288039725,1611976962,15.7400420965546,1.30082052745868,0.389355904454917,NA,NA,NA
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2009,169796629,11168438,690463090,496170683,196607585,296857158,1708559928,15.2032566237105,1.39158381108946,0.404119913316848,NA,NA,NA
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,166049061,11064974,675012063,477069069,186769600,287304340,1752448370,15.0067285291407,1.41491475105463,0.385182282431522,0,0,0
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2011,167542464,11300933,798429027,479594607,189764458,286845856,1826541894,14.8255426344002,1.66479984417339,0.437126041084936,0.0160350399636772,-0.00159581299746464,0.00529386238620303
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2012,171066163,11441777,809019543,486620770,198372630,285527339,1856564823,14.9510135532269,1.66252571381201,0.435761538179268,0.0621248318784213,-0.00618508234160333,0.0200216312912963
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,174326129,11504284,858586426,474456426,194838931,277182488,1930624398,15.1531489486873,1.80962124011784,0.444719556475842,0.0432047346034901,-0.0352304180298843,-0.00547644601121688
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2014,177726216,11730462,856160966,472495619,196662599,272910394,2019648817,15.1508283305466,1.81199768118908,0.423915761390511,0.0529690003084014,-0.0500999950087771,-0.00958655737121369
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2015,193721933,12628526,897253892,471945043,195265333,272966223,2129672852,15.3400272525867,1.90118299854672,0.421310668048089,0.0454877720999563,-0.0499056749368979,-0.0107406376412972
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2016,190843894,12564660,843030567,442309429,185983900,252430219,2135852380,15.1889421599948,1.90597466779303,0.394704509962435,-0.00420678740009081,-0.121383899038908,-0.0728608125294327
"NNNNN","National Average",2006,56717812.8181818,3780236.58181818,179629202.290909,158781490.309091,95595884.4727273,111511131.4,480747098.690909,14.6160073551181,0.836676160956304,0.228527971925732,NA,NA,NA
"NNNNN","National Average",2007,58220179.5818182,3887289.27272727,183559317.218182,168982763.618182,95657318.6363636,134259400.310345,519022500.327273,14.6607171994846,0.872813845330223,0.226212089885589,NA,NA,NA
"NNNNN","National Average",2008,60187114.6727273,3999570.12727273,197174769.818182,173951694.163636,98449649.9454546,138058957.275862,553627129.472727,14.668834865022,0.888073506835393,0.225240010063842,NA,NA,NA
"NNNNN","National Average",2009,61192949.0727273,4061882.90909091,203737905.6,171072946.054545,96343667.7454545,131903260.3,571934639.727273,14.6652623936028,0.937711594046604,0.225786489138701,NA,NA,NA
"NNNNN","National Average",2010,59813711.3090909,3950744.70909091,209208074.2,168082107.090909,92442241.9636364,133667666.466667,578160219.236364,14.7515288185435,0.982023528131648,0.22588201862866,0,0,0
"NNNNN","National Average",2011,59289939.1818182,3929497.10909091,226993370.181818,169966408.2,91513024.2727273,112471642.243243,591976460.836364,14.6638578649387,1.01100726201801,0.233693457153964,0.00844741303968953,0.140703414095555,0.0218894160935611
"NNNNN","National Average",2012,59819135.3818182,3944563.16363636,235558632.290909,174252200.963636,93238001.2181818,97606672.75,616044611.472727,14.7789594697892,1.04503619189997,0.240837703638813,0.0525113695260253,0.244247121868202,0.0736781545898016
"NNNNN","National Average",2013,60959763.1454545,4016141.34545455,250890540.909091,175330758.509091,91909862.1272727,102887795.930233,657571204.527273,14.7886095871387,1.10104950848801,0.2460840450271,0.044588351253433,0.301957836727688,0.0749379622613696
"NNNNN","National Average",2014,61994532.1090909,4086974.54545455,258447004.836364,177033128.109091,91033177.3454545,99200500.8043478,691978763.945455,14.7686223740948,1.1227971169656,0.239338790234126,0.029567209153712,0.34470912450733,0.0654977443639538
"NNNNN","National Average",2015,63190145.2909091,4178704.10909091,266789205.945455,174722302.490909,89864753.7636364,99910097.6444445,707926221.272727,14.7387392011876,1.14525790156502,0.23636037222456,0.0158353066596666,0.357544372905221,0.0542794144595301
"NNNNN","National Average",2016,63943568.3454545,4262977.16363636,269096172.290909,172813803.490909,87763803.7454545,97928473.0652174,741603041.145455,14.6073169325399,1.16135303015326,0.225096829720606,-0.019346392518012,0.384707569952176,0.0269537459770051
